发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
黔中平坝,05月29日08:38,来自iPhone7Plus, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​（人民日报）  ,0,0,0,2
延安青年,05月29日08:35,来自nova7SE5G你在焦点在, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,2
浮梁发布,05月29日08:32,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,1,0,1
济宁任城检察,05月29日08:32,来自微博weibo.com, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,12,0,0
人民日报,05月29日08:29,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​,0,6511,2037,34930
明光检察院,05月29日08:21,来自iPhone客户端, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,0,0,0
槐荫检察,05月29日08:04,来自HUAWEIP30Pro, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,0,1,4
今日女报,05月29日08:00,来自nova5Pro人像超级夜景, 【你赞同#长沙地铁6号#将“水稻博物馆”站更名为“隆平”站吗】#长沙地铁6号线水稻博物馆站更名建议#市民建议#长沙地铁6号#将“水稻博物馆”站复名为“隆平水稻博物馆”站或更名为“隆平”站，以此表达对杂交水稻之父袁隆平院士的敬意之情和纪念。你赞同吗？你赞同长沙地铁6号“水稻博物馆”站改为隆平吗​,0,0,0,205
黑龙江卫视,05月29日15:55,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,3
成华双桥子街道,05月29日15:54,来自RedmiK30全速热爱, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,0
成都工会,05月29日15:50,来自微博weibo.com, #厉行节俭节约粮食#【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,0,0,1
上海普陀,05月29日15:37,, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香……网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,1,1,1
双流教育,05月29日15:36,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！#干货马住#L新华网的微博视频​​​,0,1,0,1
青羊服务,05月29日15:31,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,0,0,0
昌邑检察,05月29日15:04,来自微博weibo.com, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,13,2,12
光明网,05月29日15:00,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！#干货马住#L新华网的微博视频​,0,11,2,24
建邺播报,05月29日15:00,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,1,0,3
天山网,05月29日14:59,来自360安全浏览器, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,3,0,9
成都商报,05月29日14:57,, 【#今年我国已痛失15位院士#送别，致敬！】陈清如、袁隆平、吴孟超、王元、刘兴土、闵桂荣、李京文、谢毓元、沈善炯、彭士禄、周又元、周毓麟、程镕时、沈忠厚、王绶琯。今年，已有15位院士相继离我们而去。他们一生呕心沥血，不懈追寻，奉献祖国。斯人已逝，但精神永存。今天，一起致敬国之脊梁↓↓转发，送别！  ,0,41,18,209
月湖检察,05月29日14:55,来自微博weibo.com, //@江西检察:#赣检播报# #检察新闻直通车#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质O检察日报​​​,0,0,0,0
法治雁塔,05月29日14:49,来自iPhone客户端, 【#成为院士有多难#】#院士是学位还是荣誉#？想要成为院士到底有多难？科研创新之路上勇攀高峰的院士们，生活中有哪些不为人知的可爱之处？“院士”二字，究竟意味着什么？点开视频，带你了解两院院士的过人之处。@新华社记者张扬#2021院士大会# #袁隆平先生#L新华社的微博视频​​​​,0,0,0,0
全国妇联女性之声,05月29日14:45,, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来美好生活是因为有科学家在奋斗。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​#成为院士有多难#@人民日报  ,0,10,5,44
湖北城市之声,05月29日14:45,来自微博weibo.com, 【#今年我国已痛失15位院士#】陈清如，袁隆平，吴孟超，王元，刘兴土、闵桂荣、李京文、谢毓元、沈善炯、彭士禄、周又元、周毓麟、程镕时、沈忠厚、王绶琯。送别国之脊梁！对祖国的一腔赤诚，对事业的无限执着，对创新的不懈追求，对人类的永恒关爱...#这就是中国院士的精神#与追求。斯人已逝，但精神永存。  ,0,1,0,4
网信鹿泉区,05月29日14:41,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​来源：人民日报  ,0,0,0,0
曲靖检察,05月29日14:40,来自荣耀V30PRO5G, #一起读报#【今日《检察日报》】①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质O检察日报​,0,3,4,6
