发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
大众日报,06月21日16:48,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,0,0,3
扬州晚报,06月21日16:47,来自iPhone客户端, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承其衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。via光明日报、人民网L人民网的微博视频  ,0,0,0,6
乌兰浩特政法,06月21日16:47,来自iPhone12ProMax, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,8,8,10
淮南谢家集公安在线,06月21日16:47,来自iPhone客户端, “我梦见水稻长得比高粱还高，穗子比扫帚还长……”再听一遍袁老讲禾下乘凉梦的故事，眼眶有点湿😭（央视新闻）#袁隆平儿子接棒继续袁梦计划#L淮南公安在线的微博视频​​​,0,103,79,833
哈尔滨气象,06月21日16:46,来自微博搜索, 【#袁隆平儿子接棒继续袁梦计划#】,0,1,3,8
北京铁路,06月21日16:46,来自iPhone客户端, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）#京铁微分享#O袁隆平儿子接棒！L人民网的微博视频  ,0,3,1,11
哈尔滨铁路,06月21日16:46,来自iPhone客户端, #哈铁微分享#【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,1,0,0
贵州都市报,06月21日16:46,来自iPhone客户端, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,3
武汉交通广播,06月21日16:45,来自微博视频号, #896快讯#【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,2
三都检察,06月21日16:44,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,6,2
共青团弥勒市委,06月21日16:44,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,1
永登检察,06月21日16:44,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,0
聚焦汇川,06月21日16:44,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,0
青海西宁共青团,06月21日16:44,来自Android, #袁隆平儿子接棒继续袁梦计划#距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,0
南京残联,06月21日16:43,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,0
中国网文化,06月21日16:43,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,1
上海黄浦,06月21日16:43,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。L人民网的微博视频  ,0,0,0,3
南京广播电视台,06月21日16:43,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,2
鄂尔多斯日报,06月21日16:42,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频2鄂尔多斯·鄂尔多斯图书馆  ,0,0,0,0
钟山清风,06月21日16:42,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,1,0,0
抚州广昌发布,06月21日16:42,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,1
昆明五华发布,06月21日16:41,来自微博视频号, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）O袁隆平儿子接棒！L人民网的微博视频  ,0,0,0,0
重庆商报,06月21日16:40,来自iPhone客户端, 【#袁隆平儿子接棒继续袁梦计划#】距离袁隆平院士逝世将近一个月，袁隆平儿子、国家杂交水稻工程技术研究中心副主任袁定阳已继承衣钵，北上内蒙古，继续“袁梦计划”。袁定阳表示，力争3年内实现兴安盟水稻每亩增产100公斤；培育兴安盟自主知识产权的水稻新品种；实现兴安盟耐盐碱水稻种植面积3年达到20万亩。2020年1月13日，袁隆平在三亚发布“袁梦计划”，在盐碱地上种水稻。（光明日报）L人民网的微博视频  ,0,0,0,5
